T0: [-0.050000, 0.050000] [0.340000, 0.440000] [0.610000, 0.710000] [0.760000, 0.860000] [0.790000, 0.890000] [0.700000, 0.800000] [0.490000, 0.590000] [0.160000, 0.260000] [-0.050000, 0.050000] [-0.050000, 0.050000] [-0.050000, 0.050000] [-0.050000, 0.050000] [-0.050000, 0.050000] [-0.050000, 0.050000] [-0.050000, 0.050000] [-0.050000, 0.050000] [-0.050000, 0.050000] [-0.050000, 0.050000] [-0.050000, 0.050000] [-0.050000, 0.050000] 
T2232: [0.153887, 0.254113] [0.165880, 0.266120] [0.153887, 0.254113] [0.165880, 0.266120] [0.153887, 0.254113] [0.165880, 0.266120] [0.153887, 0.254113] [0.165880, 0.266120] [0.153887, 0.254113] [0.165880, 0.266120] [0.153887, 0.254113] [0.165880, 0.266120] [0.153887, 0.254113] [0.165880, 0.266120] [0.153887, 0.254113] [0.165880, 0.266120] [0.153887, 0.254113] [0.165880, 0.266120] [0.153887, 0.254113] [0.165880, 0.266120] 
T2233: [0.165880, 0.266120] [0.153887, 0.254113] [0.165880, 0.266120] [0.153887, 0.254113] [0.165880, 0.266120] [0.153887, 0.254113] [0.165880, 0.266120] [0.153887, 0.254113] [0.165880, 0.266120] [0.153887, 0.254113] [0.165880, 0.266120] [0.153887, 0.254113] [0.165880, 0.266120] [0.153887, 0.254113] [0.165880, 0.266120] [0.153887, 0.254113] [0.165880, 0.266120] [0.153887, 0.254113] [0.165880, 0.266120] [0.153887, 0.254113] 
T2234: [0.153887, 0.254113] [0.165880, 0.266120] [0.153887, 0.254113] [0.165880, 0.266120] [0.153887, 0.254113] [0.165880, 0.266120] [0.153887, 0.254113] [0.165880, 0.266120] [0.153887, 0.254113] [0.165880, 0.266120] [0.153887, 0.254113] [0.165880, 0.266120] [0.153887, 0.254113] [0.165880, 0.266120] [0.153887, 0.254113] [0.165880, 0.266120] [0.153887, 0.254113] [0.165880, 0.266120] [0.153887, 0.254113] [0.165880, 0.266120] 
T2235: [0.165880, 0.266120] [0.153887, 0.254113] [0.165880, 0.266120] [0.153887, 0.254113] [0.165880, 0.266120] [0.153887, 0.254113] [0.165880, 0.266120] [0.153887, 0.254113] [0.165880, 0.266120] [0.153887, 0.254113] [0.165880, 0.266120] [0.153887, 0.254113] [0.165880, 0.266120] [0.153887, 0.254113] [0.165880, 0.266120] [0.153887, 0.254113] [0.165880, 0.266120] [0.153887, 0.254113] [0.165880, 0.266120] [0.153887, 0.254113] 
T2236: [0.153887, 0.254113] [0.165880, 0.266120] [0.153887, 0.254113] [0.165880, 0.266120] [0.153887, 0.254113] [0.165880, 0.266120] [0.153887, 0.254113] [0.165880, 0.266120] [0.153887, 0.254113] [0.165880, 0.266120] [0.153887, 0.254113] [0.165880, 0.266120] [0.153887, 0.254113] [0.165880, 0.266120] [0.153887, 0.254113] [0.165880, 0.266120] [0.153887, 0.254113] [0.165880, 0.266120] [0.153887, 0.254113] [0.165880, 0.266120] 
T2237: [0.165880, 0.266120] [0.153887, 0.254113] [0.165880, 0.266120] [0.153887, 0.254113] [0.165880, 0.266120] [0.153887, 0.254113] [0.165880, 0.266120] [0.153887, 0.254113] [0.165880, 0.266120] [0.153887, 0.254113] [0.165880, 0.266120] [0.153887, 0.254113] [0.165880, 0.266120] [0.153887, 0.254113] [0.165880, 0.266120] [0.153887, 0.254113] [0.165880, 0.266120] [0.153887, 0.254113] [0.165880, 0.266120] [0.153887, 0.254113] 
T2238: [0.153887, 0.254113] [0.165880, 0.266120] [0.153887, 0.254113] [0.165880, 0.266120] [0.153887, 0.254113] [0.165880, 0.266120] [0.153887, 0.254113] [0.165880, 0.266120] [0.153887, 0.254113] [0.165880, 0.266120] [0.153887, 0.254113] [0.165880, 0.266120] [0.153887, 0.254113] [0.165880, 0.266120] [0.153887, 0.254113] [0.165880, 0.266120] [0.153887, 0.254113] [0.165880, 0.266120] [0.153887, 0.254113] [0.165880, 0.266120] 
T2239: [0.165880, 0.266120] [0.153886, 0.254114] [0.165880, 0.266120] [0.153886, 0.254114] [0.165880, 0.266120] [0.153886, 0.254114] [0.165880, 0.266120] [0.153886, 0.254114] [0.165880, 0.266120] [0.153886, 0.254114] [0.165880, 0.266120] [0.153886, 0.254114] [0.165880, 0.266120] [0.153886, 0.254114] [0.165880, 0.266120] [0.153886, 0.254114] [0.165880, 0.266120] [0.153886, 0.254114] [0.165880, 0.266120] [0.153886, 0.254114] 
T2240: [0.153886, 0.254114] [0.165880, 0.266120] [0.153886, 0.254114] [0.165880, 0.266120] [0.153886, 0.254114] [0.165880, 0.266120] [0.153886, 0.254114] [0.165880, 0.266120] [0.153886, 0.254114] [0.165880, 0.266120] [0.153886, 0.254114] [0.165880, 0.266120] [0.153886, 0.254114] [0.165880, 0.266120] [0.153886, 0.254114] [0.165880, 0.266120] [0.153886, 0.254114] [0.165880, 0.266120] [0.153886, 0.254114] [0.165880, 0.266120] 
T2241: [0.165880, 0.266120] [0.153886, 0.254114] [0.165880, 0.266120] [0.153886, 0.254114] [0.165880, 0.266120] [0.153886, 0.254114] [0.165880, 0.266120] [0.153886, 0.254114] [0.165880, 0.266120] [0.153886, 0.254114] [0.165880, 0.266120] [0.153886, 0.254114] [0.165880, 0.266120] [0.153886, 0.254114] [0.165880, 0.266120] [0.153886, 0.254114] [0.165880, 0.266120] [0.153886, 0.254114] [0.165880, 0.266120] [0.153886, 0.254114] 
T2242: [0.153886, 0.254114] [0.165880, 0.266120] [0.153886, 0.254114] [0.165880, 0.266120] [0.153886, 0.254114] [0.165880, 0.266120] [0.153886, 0.254114] [0.165880, 0.266120] [0.153886, 0.254114] [0.165880, 0.266120] [0.153886, 0.254114] [0.165880, 0.266120] [0.153886, 0.254114] [0.165880, 0.266120] [0.153886, 0.254114] [0.165880, 0.266120] [0.153886, 0.254114] [0.165880, 0.266120] [0.153886, 0.254114] [0.165880, 0.266120] 
T2243: [0.165880, 0.266120] [0.153886, 0.254114] [0.165880, 0.266120] [0.153886, 0.254114] [0.165880, 0.266120] [0.153886, 0.254114] [0.165880, 0.266120] [0.153886, 0.254114] [0.165880, 0.266120] [0.153886, 0.254114] [0.165880, 0.266120] [0.153886, 0.254114] [0.165880, 0.266120] [0.153886, 0.254114] [0.165880, 0.266120] [0.153886, 0.254114] [0.165880, 0.266120] [0.153886, 0.254114] [0.165880, 0.266120] [0.153886, 0.254114] 
T2244: [0.153886, 0.254114] [0.165879, 0.266121] [0.153886, 0.254114] [0.165879, 0.266121] [0.153886, 0.254114] [0.165879, 0.266121] [0.153886, 0.254114] [0.165879, 0.266121] [0.153886, 0.254114] [0.165879, 0.266121] [0.153886, 0.254114] [0.165879, 0.266121] [0.153886, 0.254114] [0.165879, 0.266121] [0.153886, 0.254114] [0.165879, 0.266121] [0.153886, 0.254114] [0.165879, 0.266121] [0.153886, 0.254114] [0.165879, 0.266121] 
T2245: [0.165879, 0.266121] [0.153886, 0.254114] [0.165879, 0.266121] [0.153886, 0.254114] [0.165879, 0.266121] [0.153886, 0.254114] [0.165879, 0.266121] [0.153886, 0.254114] [0.165879, 0.266121] [0.153886, 0.254114] [0.165879, 0.266121] [0.153886, 0.254114] [0.165879, 0.266121] [0.153886, 0.254114] [0.165879, 0.266121] [0.153886, 0.254114] [0.165879, 0.266121] [0.153886, 0.254114] [0.165879, 0.266121] [0.153886, 0.254114] 
T2246: [0.153886, 0.254114] [0.165879, 0.266121] [0.153886, 0.254114] [0.165879, 0.266121] [0.153886, 0.254114] [0.165879, 0.266121] [0.153886, 0.254114] [0.165879, 0.266121] [0.153886, 0.254114] [0.165879, 0.266121] [0.153886, 0.254114] [0.165879, 0.266121] [0.153886, 0.254114] [0.165879, 0.266121] [0.153886, 0.254114] [0.165879, 0.266121] [0.153886, 0.254114] [0.165879, 0.266121] [0.153886, 0.254114] [0.165879, 0.266121] 
T2247: [0.165879, 0.266121] [0.153886, 0.254114] [0.165879, 0.266121] [0.153886, 0.254114] [0.165879, 0.266121] [0.153886, 0.254114] [0.165879, 0.266121] [0.153886, 0.254114] [0.165879, 0.266121] [0.153886, 0.254114] [0.165879, 0.266121] [0.153886, 0.254114] [0.165879, 0.266121] [0.153886, 0.254114] [0.165879, 0.266121] [0.153886, 0.254114] [0.165879, 0.266121] [0.153886, 0.254114] [0.165879, 0.266121] [0.153886, 0.254114] 
T2248: [0.153886, 0.254114] [0.165879, 0.266121] [0.153886, 0.254114] [0.165879, 0.266121] [0.153886, 0.254114] [0.165879, 0.266121] [0.153886, 0.254114] [0.165879, 0.266121] [0.153886, 0.254114] [0.165879, 0.266121] [0.153886, 0.254114] [0.165879, 0.266121] [0.153886, 0.254114] [0.165879, 0.266121] [0.153886, 0.254114] [0.165879, 0.266121] [0.153886, 0.254114] [0.165879, 0.266121] [0.153886, 0.254114] [0.165879, 0.266121] 
T2249: [0.165879, 0.266121] [0.153886, 0.254114] [0.165879, 0.266121] [0.153886, 0.254114] [0.165879, 0.266121] [0.153886, 0.254114] [0.165879, 0.266121] [0.153886, 0.254114] [0.165879, 0.266121] [0.153886, 0.254114] [0.165879, 0.266121] [0.153886, 0.254114] [0.165879, 0.266121] [0.153886, 0.254114] [0.165879, 0.266121] [0.153886, 0.254114] [0.165879, 0.266121] [0.153886, 0.254114] [0.165879, 0.266121] [0.153886, 0.254114] 
T2250: [0.153886, 0.254114] [0.165879, 0.266121] [0.153886, 0.254114] [0.165879, 0.266121] [0.153886, 0.254114] [0.165879, 0.266121] [0.153886, 0.254114] [0.165879, 0.266121] [0.153886, 0.254114] [0.165879, 0.266121] [0.153886, 0.254114] [0.165879, 0.266121] [0.153886, 0.254114] [0.165879, 0.266121] [0.153886, 0.254114] [0.165879, 0.266121] [0.153886, 0.254114] [0.165879, 0.266121] [0.153886, 0.254114] [0.165879, 0.266121] 
T2251: [0.165879, 0.266121] [0.153886, 0.254114] [0.165879, 0.266121] [0.153886, 0.254114] [0.165879, 0.266121] [0.153886, 0.254114] [0.165879, 0.266121] [0.153886, 0.254114] [0.165879, 0.266121] [0.153886, 0.254114] [0.165879, 0.266121] [0.153886, 0.254114] [0.165879, 0.266121] [0.153886, 0.254114] [0.165879, 0.266121] [0.153886, 0.254114] [0.165879, 0.266121] [0.153886, 0.254114] [0.165879, 0.266121] [0.153886, 0.254114] 
T2252: [0.153886, 0.254114] [0.165879, 0.266121] [0.153886, 0.254114] [0.165879, 0.266121] [0.153886, 0.254114] [0.165879, 0.266121] [0.153886, 0.254114] [0.165879, 0.266121] [0.153886, 0.254114] [0.165879, 0.266121] [0.153886, 0.254114] [0.165879, 0.266121] [0.153886, 0.254114] [0.165879, 0.266121] [0.153886, 0.254114] [0.165879, 0.266121] [0.153886, 0.254114] [0.165879, 0.266121] [0.153886, 0.254114] [0.165879, 0.266121] 
T2253: [0.165879, 0.266121] [0.153886, 0.254114] [0.165879, 0.266121] [0.153886, 0.254114] [0.165879, 0.266121] [0.153886, 0.254114] [0.165879, 0.266121] [0.153886, 0.254114] [0.165879, 0.266121] [0.153886, 0.254114] [0.165879, 0.266121] [0.153886, 0.254114] [0.165879, 0.266121] [0.153886, 0.254114] [0.165879, 0.266121] [0.153886, 0.254114] [0.165879, 0.266121] [0.153886, 0.254114] [0.165879, 0.266121] [0.153886, 0.254114] 
T2254: [0.153886, 0.254114] [0.165879, 0.266121] [0.153886, 0.254114] [0.165879, 0.266121] [0.153886, 0.254114] [0.165879, 0.266121] [0.153886, 0.254114] [0.165879, 0.266121] [0.153886, 0.254114] [0.165879, 0.266121] [0.153886, 0.254114] [0.165879, 0.266121] [0.153886, 0.254114] [0.165879, 0.266121] [0.153886, 0.254114] [0.165879, 0.266121] [0.153886, 0.254114] [0.165879, 0.266121] [0.153886, 0.254114] [0.165879, 0.266121] 
T2255: [0.165879, 0.266121] [0.153886, 0.254114] [0.165879, 0.266121] [0.153886, 0.254114] [0.165879, 0.266121] [0.153886, 0.254114] [0.165879, 0.266121] [0.153886, 0.254114] [0.165879, 0.266121] [0.153886, 0.254114] [0.165879, 0.266121] [0.153886, 0.254114] [0.165879, 0.266121] [0.153886, 0.254114] [0.165879, 0.266121] [0.153886, 0.254114] [0.165879, 0.266121] [0.153886, 0.254114] [0.165879, 0.266121] [0.153886, 0.254114] 
T2256: [0.153886, 0.254114] [0.165879, 0.266121] [0.153886, 0.254114] [0.165879, 0.266121] [0.153886, 0.254114] [0.165879, 0.266121] [0.153886, 0.254114] [0.165879, 0.266121] [0.153886, 0.254114] [0.165879, 0.266121] [0.153886, 0.254114] [0.165879, 0.266121] [0.153886, 0.254114] [0.165879, 0.266121] [0.153886, 0.254114] [0.165879, 0.266121] [0.153886, 0.254114] [0.165879, 0.266121] [0.153886, 0.254114] [0.165879, 0.266121] 
T2257: [0.165879, 0.266121] [0.153886, 0.254114] [0.165879, 0.266121] [0.153886, 0.254114] [0.165879, 0.266121] [0.153886, 0.254114] [0.165879, 0.266121] [0.153886, 0.254114] [0.165879, 0.266121] [0.153886, 0.254114] [0.165879, 0.266121] [0.153886, 0.254114] [0.165879, 0.266121] [0.153886, 0.254114] [0.165879, 0.266121] [0.153886, 0.254114] [0.165879, 0.266121] [0.153886, 0.254114] [0.165879, 0.266121] [0.153886, 0.254114] 
T2258: [0.153886, 0.254114] [0.165879, 0.266121] [0.153886, 0.254114] [0.165879, 0.266121] [0.153886, 0.254114] [0.165879, 0.266121] [0.153886, 0.254114] [0.165879, 0.266121] [0.153886, 0.254114] [0.165879, 0.266121] [0.153886, 0.254114] [0.165879, 0.266121] [0.153886, 0.254114] [0.165879, 0.266121] [0.153886, 0.254114] [0.165879, 0.266121] [0.153886, 0.254114] [0.165879, 0.266121] [0.153886, 0.254114] [0.165879, 0.266121] 
T2259: [0.165879, 0.266121] [0.153885, 0.254115] [0.165879, 0.266121] [0.153885, 0.254115] [0.165879, 0.266121] [0.153885, 0.254115] [0.165879, 0.266121] [0.153885, 0.254115] [0.165879, 0.266121] [0.153885, 0.254115] [0.165879, 0.266121] [0.153885, 0.254115] [0.165879, 0.266121] [0.153885, 0.254115] [0.165879, 0.266121] [0.153885, 0.254115] [0.165879, 0.266121] [0.153885, 0.254115] [0.165879, 0.266121] [0.153885, 0.254115] 
T2260: [0.153885, 0.254115] [0.165879, 0.266121] [0.153885, 0.254115] [0.165879, 0.266121] [0.153885, 0.254115] [0.165879, 0.266121] [0.153885, 0.254115] [0.165879, 0.266121] [0.153885, 0.254115] [0.165879, 0.266121] [0.153885, 0.254115] [0.165879, 0.266121] [0.153885, 0.254115] [0.165879, 0.266121] [0.153885, 0.254115] [0.165879, 0.266121] [0.153885, 0.254115] [0.165879, 0.266121] [0.153885, 0.254115] [0.165879, 0.266121] 
T2261: [0.165879, 0.266121] [0.153885, 0.254115] [0.165879, 0.266121] [0.153885, 0.254115] [0.165879, 0.266121] [0.153885, 0.254115] [0.165879, 0.266121] [0.153885, 0.254115] [0.165879, 0.266121] [0.153885, 0.254115] [0.165879, 0.266121] [0.153885, 0.254115] [0.165879, 0.266121] [0.153885, 0.254115] [0.165879, 0.266121] [0.153885, 0.254115] [0.165879, 0.266121] [0.153885, 0.254115] [0.165879, 0.266121] [0.153885, 0.254115] 
T2262: [0.153885, 0.254115] [0.165879, 0.266121] [0.153885, 0.254115] [0.165879, 0.266121] [0.153885, 0.254115] [0.165879, 0.266121] [0.153885, 0.254115] [0.165879, 0.266121] [0.153885, 0.254115] [0.165879, 0.266121] [0.153885, 0.254115] [0.165879, 0.266121] [0.153885, 0.254115] [0.165879, 0.266121] [0.153885, 0.254115] [0.165879, 0.266121] [0.153885, 0.254115] [0.165879, 0.266121] [0.153885, 0.254115] [0.165879, 0.266121] 
T2263: [0.165878, 0.266122] [0.153885, 0.254115] [0.165878, 0.266122] [0.153885, 0.254115] [0.165878, 0.266122] [0.153885, 0.254115] [0.165878, 0.266122] [0.153885, 0.254115] [0.165878, 0.266122] [0.153885, 0.254115] [0.165878, 0.266122] [0.153885, 0.254115] [0.165878, 0.266122] [0.153885, 0.254115] [0.165878, 0.266122] [0.153885, 0.254115] [0.165878, 0.266122] [0.153885, 0.254115] [0.165878, 0.266122] [0.153885, 0.254115] 
T2264: [0.153885, 0.254115] [0.165878, 0.266122] [0.153885, 0.254115] [0.165878, 0.266122] [0.153885, 0.254115] [0.165878, 0.266122] [0.153885, 0.254115] [0.165878, 0.266122] [0.153885, 0.254115] [0.165878, 0.266122] [0.153885, 0.254115] [0.165878, 0.266122] [0.153885, 0.254115] [0.165878, 0.266122] [0.153885, 0.254115] [0.165878, 0.266122] [0.153885, 0.254115] [0.165878, 0.266122] [0.153885, 0.254115] [0.165878, 0.266122] 
T2265: [0.165878, 0.266122] [0.153885, 0.254115] [0.165878, 0.266122] [0.153885, 0.254115] [0.165878, 0.266122] [0.153885, 0.254115] [0.165878, 0.266122] [0.153885, 0.254115] [0.165878, 0.266122] [0.153885, 0.254115] [0.165878, 0.266122] [0.153885, 0.254115] [0.165878, 0.266122] [0.153885, 0.254115] [0.165878, 0.266122] [0.153885, 0.254115] [0.165878, 0.266122] [0.153885, 0.254115] [0.165878, 0.266122] [0.153885, 0.254115] 
T2266: [0.153885, 0.254115] [0.165878, 0.266122] [0.153885, 0.254115] [0.165878, 0.266122] [0.153885, 0.254115] [0.165878, 0.266122] [0.153885, 0.254115] [0.165878, 0.266122] [0.153885, 0.254115] [0.165878, 0.266122] [0.153885, 0.254115] [0.165878, 0.266122] [0.153885, 0.254115] [0.165878, 0.266122] [0.153885, 0.254115] [0.165878, 0.266122] [0.153885, 0.254115] [0.165878, 0.266122] [0.153885, 0.254115] [0.165878, 0.266122] 
T2267: [0.165878, 0.266122] [0.153885, 0.254115] [0.165878, 0.266122] [0.153885, 0.254115] [0.165878, 0.266122] [0.153885, 0.254115] [0.165878, 0.266122] [0.153885, 0.254115] [0.165878, 0.266122] [0.153885, 0.254115] [0.165878, 0.266122] [0.153885, 0.254115] [0.165878, 0.266122] [0.153885, 0.254115] [0.165878, 0.266122] [0.153885, 0.254115] [0.165878, 0.266122] [0.153885, 0.254115] [0.165878, 0.266122] [0.153885, 0.254115] 
T2268: [0.153885, 0.254115] [0.165878, 0.266122] [0.153885, 0.254115] [0.165878, 0.266122] [0.153885, 0.254115] [0.165878, 0.266122] [0.153885, 0.254115] [0.165878, 0.266122] [0.153885, 0.254115] [0.165878, 0.266122] [0.153885, 0.254115] [0.165878, 0.266122] [0.153885, 0.254115] [0.165878, 0.266122] [0.153885, 0.254115] [0.165878, 0.266122] [0.153885, 0.254115] [0.165878, 0.266122] [0.153885, 0.254115] [0.165878, 0.266122] 
T2269: [0.165878, 0.266122] [0.153885, 0.254115] [0.165878, 0.266122] [0.153885, 0.254115] [0.165878, 0.266122] [0.153885, 0.254115] [0.165878, 0.266122] [0.153885, 0.254115] [0.165878, 0.266122] [0.153885, 0.254115] [0.165878, 0.266122] [0.153885, 0.254115] [0.165878, 0.266122] [0.153885, 0.254115] [0.165878, 0.266122] [0.153885, 0.254115] [0.165878, 0.266122] [0.153885, 0.254115] [0.165878, 0.266122] [0.153885, 0.254115] 
T2270: [0.153885, 0.254115] [0.165878, 0.266122] [0.153885, 0.254115] [0.165878, 0.266122] [0.153885, 0.254115] [0.165878, 0.266122] [0.153885, 0.254115] [0.165878, 0.266122] [0.153885, 0.254115] [0.165878, 0.266122] [0.153885, 0.254115] [0.165878, 0.266122] [0.153885, 0.254115] [0.165878, 0.266122] [0.153885, 0.254115] [0.165878, 0.266122] [0.153885, 0.254115] [0.165878, 0.266122] [0.153885, 0.254115] [0.165878, 0.266122] 
T2271: [0.165878, 0.266122] [0.153885, 0.254115] [0.165878, 0.266122] [0.153885, 0.254115] [0.165878, 0.266122] [0.153885, 0.254115] [0.165878, 0.266122] [0.153885, 0.254115] [0.165878, 0.266122] [0.153885, 0.254115] [0.165878, 0.266122] [0.153885, 0.254115] [0.165878, 0.266122] [0.153885, 0.254115] [0.165878, 0.266122] [0.153885, 0.254115] [0.165878, 0.266122] [0.153885, 0.254115] [0.165878, 0.266122] [0.153885, 0.254115] 
T2272: [0.153885, 0.254115] [0.165878, 0.266122] [0.153885, 0.254115] [0.165878, 0.266122] [0.153885, 0.254115] [0.165878, 0.266122] [0.153885, 0.254115] [0.165878, 0.266122] [0.153885, 0.254115] [0.165878, 0.266122] [0.153885, 0.254115] [0.165878, 0.266122] [0.153885, 0.254115] [0.165878, 0.266122] [0.153885, 0.254115] [0.165878, 0.266122] [0.153885, 0.254115] [0.165878, 0.266122] [0.153885, 0.254115] [0.165878, 0.266122] 
T2273: [0.165878, 0.266122] [0.153885, 0.254115] [0.165878, 0.266122] [0.153885, 0.254115] [0.165878, 0.266122] [0.153885, 0.254115] [0.165878, 0.266122] [0.153885, 0.254115] [0.165878, 0.266122] [0.153885, 0.254115] [0.165878, 0.266122] [0.153885, 0.254115] [0.165878, 0.266122] [0.153885, 0.254115] [0.165878, 0.266122] [0.153885, 0.254115] [0.165878, 0.266122] [0.153885, 0.254115] [0.165878, 0.266122] [0.153885, 0.254115] 
T2274: [0.153885, 0.254115] [0.165878, 0.266122] [0.153885, 0.254115] [0.165878, 0.266122] [0.153885, 0.254115] [0.165878, 0.266122] [0.153885, 0.254115] [0.165878, 0.266122] [0.153885, 0.254115] [0.165878, 0.266122] [0.153885, 0.254115] [0.165878, 0.266122] [0.153885, 0.254115] [0.165878, 0.266122] [0.153885, 0.254115] [0.165878, 0.266122] [0.153885, 0.254115] [0.165878, 0.266122] [0.153885, 0.254115] [0.165878, 0.266122] 
T2275: [0.165878, 0.266122] [0.153885, 0.254115] [0.165878, 0.266122] [0.153885, 0.254115] [0.165878, 0.266122] [0.153885, 0.254115] [0.165878, 0.266122] [0.153885, 0.254115] [0.165878, 0.266122] [0.153885, 0.254115] [0.165878, 0.266122] [0.153885, 0.254115] [0.165878, 0.266122] [0.153885, 0.254115] [0.165878, 0.266122] [0.153885, 0.254115] [0.165878, 0.266122] [0.153885, 0.254115] [0.165878, 0.266122] [0.153885, 0.254115] 
T2276: [0.153885, 0.254115] [0.165878, 0.266122] [0.153885, 0.254115] [0.165878, 0.266122] [0.153885, 0.254115] [0.165878, 0.266122] [0.153885, 0.254115] [0.165878, 0.266122] [0.153885, 0.254115] [0.165878, 0.266122] [0.153885, 0.254115] [0.165878, 0.266122] [0.153885, 0.254115] [0.165878, 0.266122] [0.153885, 0.254115] [0.165878, 0.266122] [0.153885, 0.254115] [0.165878, 0.266122] [0.153885, 0.254115] [0.165878, 0.266122] 
T2277: [0.165878, 0.266122] [0.153885, 0.254115] [0.165878, 0.266122] [0.153885, 0.254115] [0.165878, 0.266122] [0.153885, 0.254115] [0.165878, 0.266122] [0.153885, 0.254115] [0.165878, 0.266122] [0.153885, 0.254115] [0.165878, 0.266122] [0.153885, 0.254115] [0.165878, 0.266122] [0.153885, 0.254115] [0.165878, 0.266122] [0.153885, 0.254115] [0.165878, 0.266122] [0.153885, 0.254115] [0.165878, 0.266122] [0.153885, 0.254115] 
T2278: [0.153884, 0.254116] [0.165878, 0.266122] [0.153884, 0.254116] [0.165878, 0.266122] [0.153884, 0.254116] [0.165878, 0.266122] [0.153884, 0.254116] [0.165878, 0.266122] [0.153884, 0.254116] [0.165878, 0.266122] [0.153884, 0.254116] [0.165878, 0.266122] [0.153884, 0.254116] [0.165878, 0.266122] [0.153884, 0.254116] [0.165878, 0.266122] [0.153884, 0.254116] [0.165878, 0.266122] [0.153884, 0.254116] [0.165878, 0.266122] 
T2279: [0.165878, 0.266122] [0.153884, 0.254116] [0.165878, 0.266122] [0.153884, 0.254116] [0.165878, 0.266122] [0.153884, 0.254116] [0.165878, 0.266122] [0.153884, 0.254116] [0.165878, 0.266122] [0.153884, 0.254116] [0.165878, 0.266122] [0.153884, 0.254116] [0.165878, 0.266122] [0.153884, 0.254116] [0.165878, 0.266122] [0.153884, 0.254116] [0.165878, 0.266122] [0.153884, 0.254116] [0.165878, 0.266122] [0.153884, 0.254116] 
T2280: [0.153884, 0.254116] [0.165878, 0.266122] [0.153884, 0.254116] [0.165878, 0.266122] [0.153884, 0.254116] [0.165878, 0.266122] [0.153884, 0.254116] [0.165878, 0.266122] [0.153884, 0.254116] [0.165878, 0.266122] [0.153884, 0.254116] [0.165878, 0.266122] [0.153884, 0.254116] [0.165878, 0.266122] [0.153884, 0.254116] [0.165878, 0.266122] [0.153884, 0.254116] [0.165878, 0.266122] [0.153884, 0.254116] [0.165878, 0.266122] 
T2281: [0.165877, 0.266123] [0.153884, 0.254116] [0.165877, 0.266123] [0.153884, 0.254116] [0.165877, 0.266123] [0.153884, 0.254116] [0.165877, 0.266123] [0.153884, 0.254116] [0.165877, 0.266123] [0.153884, 0.254116] [0.165877, 0.266123] [0.153884, 0.254116] [0.165877, 0.266123] [0.153884, 0.254116] [0.165877, 0.266123] [0.153884, 0.254116] [0.165877, 0.266123] [0.153884, 0.254116] [0.165877, 0.266123] [0.153884, 0.254116] 
T2282: [0.153884, 0.254116] [0.165877, 0.266123] [0.153884, 0.254116] [0.165877, 0.266123] [0.153884, 0.254116] [0.165877, 0.266123] [0.153884, 0.254116] [0.165877, 0.266123] [0.153884, 0.254116] [0.165877, 0.266123] [0.153884, 0.254116] [0.165877, 0.266123] [0.153884, 0.254116] [0.165877, 0.266123] [0.153884, 0.254116] [0.165877, 0.266123] [0.153884, 0.254116] [0.165877, 0.266123] [0.153884, 0.254116] [0.165877, 0.266123] 
T2283: [0.165877, 0.266123] [0.153884, 0.254116] [0.165877, 0.266123] [0.153884, 0.254116] [0.165877, 0.266123] [0.153884, 0.254116] [0.165877, 0.266123] [0.153884, 0.254116] [0.165877, 0.266123] [0.153884, 0.254116] [0.165877, 0.266123] [0.153884, 0.254116] [0.165877, 0.266123] [0.153884, 0.254116] [0.165877, 0.266123] [0.153884, 0.254116] [0.165877, 0.266123] [0.153884, 0.254116] [0.165877, 0.266123] [0.153884, 0.254116] 
T2284: [0.153884, 0.254116] [0.165877, 0.266123] [0.153884, 0.254116] [0.165877, 0.266123] [0.153884, 0.254116] [0.165877, 0.266123] [0.153884, 0.254116] [0.165877, 0.266123] [0.153884, 0.254116] [0.165877, 0.266123] [0.153884, 0.254116] [0.165877, 0.266123] [0.153884, 0.254116] [0.165877, 0.266123] [0.153884, 0.254116] [0.165877, 0.266123] [0.153884, 0.254116] [0.165877, 0.266123] [0.153884, 0.254116] [0.165877, 0.266123] 
T2285: [0.165877, 0.266123] [0.153884, 0.254116] [0.165877, 0.266123] [0.153884, 0.254116] [0.165877, 0.266123] [0.153884, 0.254116] [0.165877, 0.266123] [0.153884, 0.254116] [0.165877, 0.266123] [0.153884, 0.254116] [0.165877, 0.266123] [0.153884, 0.254116] [0.165877, 0.266123] [0.153884, 0.254116] [0.165877, 0.266123] [0.153884, 0.254116] [0.165877, 0.266123] [0.153884, 0.254116] [0.165877, 0.266123] [0.153884, 0.254116] 
T2286: [0.153884, 0.254116] [0.165877, 0.266123] [0.153884, 0.254116] [0.165877, 0.266123] [0.153884, 0.254116] [0.165877, 0.266123] [0.153884, 0.254116] [0.165877, 0.266123] [0.153884, 0.254116] [0.165877, 0.266123] [0.153884, 0.254116] [0.165877, 0.266123] [0.153884, 0.254116] [0.165877, 0.266123] [0.153884, 0.254116] [0.165877, 0.266123] [0.153884, 0.254116] [0.165877, 0.266123] [0.153884, 0.254116] [0.165877, 0.266123] 
